"Plot Title: 20187025"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187025, SEN S/N: 20187025, LBL: Pruth09)","Coupler Detached (LGR S/N: 20187025, SEN S/N: 20187025)","Coupler Attached (LGR S/N: 20187025, SEN S/N: 20187025)","Stopped (LGR S/N: 20187025, SEN S/N: 20187025)","End Of File (LGR S/N: 20187025, SEN S/N: 20187025)"
1,11/15/18 02:27:35 PM,13.040,Logged,,,
2,11/15/18 02:37:35 PM,10.247,,,,
3,11/15/18 02:47:35 PM,9.312,,,,
4,11/15/18 02:57:35 PM,9.805,,,,
5,11/15/18 03:07:35 PM,9.829,,,,
6,11/15/18 03:17:35 PM,9.829,,,,
7,11/15/18 03:27:35 PM,9.829,,,,
8,11/15/18 03:37:35 PM,9.805,,,,
9,11/15/18 03:47:35 PM,9.805,,,,
10,11/15/18 03:57:35 PM,9.805,,,,
11,11/15/18 04:07:35 PM,9.805,,,,
12,11/15/18 04:17:35 PM,9.805,,,,
13,11/15/18 04:27:35 PM,9.805,,,,
14,11/15/18 04:37:35 PM,9.805,,,,
15,11/15/18 04:47:35 PM,9.780,,,,
16,11/15/18 04:57:35 PM,9.780,,,,
17,11/15/18 05:07:35 PM,9.805,,,,
18,11/15/18 05:17:35 PM,9.805,,,,
19,11/15/18 05:27:35 PM,9.805,,,,
20,11/15/18 05:37:35 PM,9.805,,,,
21,11/15/18 05:47:35 PM,9.805,,,,
22,11/15/18 05:57:35 PM,9.780,,,,
23,11/15/18 06:07:35 PM,9.756,,,,
24,11/15/18 06:17:35 PM,9.805,,,,
25,11/15/18 06:27:35 PM,9.805,,,,
26,11/15/18 06:37:35 PM,9.829,,,,
27,11/15/18 06:47:35 PM,9.829,,,,
28,11/15/18 06:57:35 PM,9.829,,,,
29,11/15/18 07:07:35 PM,9.805,,,,
30,11/15/18 07:17:35 PM,9.805,,,,
31,11/15/18 07:27:35 PM,9.805,,,,
32,11/15/18 07:37:35 PM,9.805,,,,
33,11/15/18 07:47:35 PM,9.805,,,,
34,11/15/18 07:57:35 PM,9.805,,,,
35,11/15/18 08:07:35 PM,9.805,,,,
36,11/15/18 08:17:35 PM,9.805,,,,
37,11/15/18 08:27:35 PM,9.805,,,,
38,11/15/18 08:37:35 PM,9.805,,,,
39,11/15/18 08:47:35 PM,9.805,,,,
40,11/15/18 08:57:35 PM,9.805,,,,
41,11/15/18 09:07:35 PM,9.805,,,,
42,11/15/18 09:17:35 PM,9.805,,,,
43,11/15/18 09:27:35 PM,9.805,,,,
44,11/15/18 09:37:35 PM,9.805,,,,
45,11/15/18 09:47:35 PM,9.805,,,,
46,11/15/18 09:57:35 PM,9.805,,,,
47,11/15/18 10:07:35 PM,9.805,,,,
48,11/15/18 10:17:35 PM,9.805,,,,
49,11/15/18 10:27:35 PM,9.805,,,,
50,11/15/18 10:37:35 PM,9.805,,,,
51,11/15/18 10:47:35 PM,9.805,,,,
52,11/15/18 10:57:35 PM,9.805,,,,
53,11/15/18 11:07:35 PM,9.805,,,,
54,11/15/18 11:17:35 PM,9.805,,,,
55,11/15/18 11:27:35 PM,9.805,,,,
56,11/15/18 11:37:35 PM,9.805,,,,
57,11/15/18 11:47:35 PM,9.805,,,,
58,11/15/18 11:57:35 PM,9.805,,,,
59,11/16/18 12:07:35 AM,9.829,,,,
60,11/16/18 12:17:35 AM,9.805,,,,
61,11/16/18 12:27:35 AM,9.805,,,,
62,11/16/18 12:37:35 AM,9.805,,,,
63,11/16/18 12:47:35 AM,9.829,,,,
64,11/16/18 12:57:35 AM,9.805,,,,
65,11/16/18 01:07:35 AM,9.805,,,,
66,11/16/18 01:17:35 AM,9.805,,,,
67,11/16/18 01:27:35 AM,9.805,,,,
68,11/16/18 01:37:35 AM,9.805,,,,
69,11/16/18 01:47:35 AM,9.805,,,,
70,11/16/18 01:57:35 AM,9.805,,,,
71,11/16/18 02:07:35 AM,9.780,,,,
72,11/16/18 02:17:35 AM,9.805,,,,
73,11/16/18 02:27:35 AM,9.805,,,,
74,11/16/18 02:37:35 AM,9.805,,,,
75,11/16/18 02:47:35 AM,9.805,,,,
76,11/16/18 02:57:35 AM,9.805,,,,
77,11/16/18 03:07:35 AM,9.805,,,,
78,11/16/18 03:17:35 AM,9.805,,,,
79,11/16/18 03:27:35 AM,9.805,,,,
80,11/16/18 03:37:35 AM,9.805,,,,
81,11/16/18 03:47:35 AM,9.805,,,,
82,11/16/18 03:57:35 AM,9.805,,,,
83,11/16/18 04:07:35 AM,9.805,,,,
84,11/16/18 04:17:35 AM,9.756,,,,
85,11/16/18 04:27:35 AM,9.805,,,,
86,11/16/18 04:37:35 AM,9.780,,,,
87,11/16/18 04:47:35 AM,9.805,,,,
88,11/16/18 04:57:35 AM,9.805,,,,
89,11/16/18 05:07:35 AM,9.805,,,,
90,11/16/18 05:17:35 AM,9.805,,,,
91,11/16/18 05:27:35 AM,9.805,,,,
92,11/16/18 05:37:35 AM,9.805,,,,
93,11/16/18 05:47:35 AM,9.854,,,,
94,11/16/18 05:57:35 AM,9.829,,,,
95,11/16/18 06:07:35 AM,9.854,,,,
96,11/16/18 06:17:35 AM,9.854,,,,
97,11/16/18 06:27:35 AM,9.854,,,,
98,11/16/18 06:37:35 AM,9.854,,,,
99,11/16/18 06:47:35 AM,9.879,,,,
100,11/16/18 06:57:35 AM,9.879,,,,
101,11/16/18 07:07:35 AM,9.879,,,,
102,11/16/18 07:17:35 AM,9.879,,,,
103,11/16/18 07:27:35 AM,9.879,,,,
104,11/16/18 07:37:35 AM,9.879,,,,
105,11/16/18 07:47:35 AM,9.903,,,,
106,11/16/18 07:57:35 AM,9.903,,,,
107,11/16/18 08:07:35 AM,9.928,,,,
108,11/16/18 08:17:35 AM,9.928,,,,
109,11/16/18 08:27:35 AM,9.952,,,,
110,11/16/18 08:37:35 AM,9.952,,,,
111,11/16/18 08:47:35 AM,10.001,,,,
