"Plot Title: 20187023"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187023, SEN S/N: 20187023, LBL: Pruth07)","Coupler Detached (LGR S/N: 20187023)","Coupler Attached (LGR S/N: 20187023)","Stopped (LGR S/N: 20187023)","End Of File (LGR S/N: 20187023)"
1,12/02/17 08:20:00  AM,15.939,Logged,,,
2,12/02/17 08:30:00  AM,11.807,,,,
3,12/02/17 08:40:00  AM,10.712,,,,
4,12/02/17 08:50:00  AM,12.485,,,,
5,12/02/17 09:00:00  AM,14.912,,,,
6,12/02/17 09:10:00  AM,11.443,,,,
7,12/02/17 09:20:00  AM,10.173,,,,
8,12/02/17 09:30:00  AM,9.706,,,,
9,12/02/17 09:40:00  AM,9.558,,,,
10,12/02/17 09:50:00  AM,9.558,,,,
11,12/02/17 10:00:00  AM,9.558,,,,
12,12/02/17 10:10:00  AM,9.583,,,,
13,12/02/17 10:20:00  AM,9.632,,,,
14,12/02/17 10:30:00  AM,9.682,,,,
15,12/02/17 10:40:00  AM,9.756,,,,
16,12/02/17 10:50:00  AM,9.854,,,,
17,12/02/17 11:00:00  AM,9.952,,,,
18,12/02/17 11:10:00  AM,10.051,,,,
19,12/02/17 11:20:00  AM,10.149,,,,
20,12/02/17 11:30:00  AM,10.247,,,,
21,12/02/17 11:40:00  AM,10.467,,,,
22,12/02/17 11:50:00  AM,9.928,,,,
23,12/02/17 12:00:00  PM,9.312,,,,
24,12/02/17 12:10:00  PM,9.064,,,,
25,12/02/17 12:20:00  PM,8.891,,,,
26,12/02/17 12:30:00  PM,8.916,,,,
27,12/02/17 12:40:00  PM,8.866,,,,
28,12/02/17 12:50:00  PM,8.941,,,,
29,12/02/17 01:00:00  PM,8.916,,,,
30,12/02/17 01:10:00  PM,9.015,,,,
31,12/02/17 01:20:00  PM,9.089,,,,
32,12/02/17 01:30:00  PM,9.139,,,,
33,12/02/17 01:40:00  PM,9.163,,,,
34,12/02/17 01:50:00  PM,9.163,,,,
35,12/02/17 02:00:00  PM,9.114,,,,
36,12/02/17 02:10:00  PM,9.163,,,,
37,12/02/17 02:20:00  PM,9.114,,,,
38,12/02/17 02:30:00  PM,9.114,,,,
39,12/02/17 02:40:00  PM,9.139,,,,
40,12/02/17 02:50:00  PM,9.015,,,,
41,12/02/17 03:00:00  PM,9.015,,,,
42,12/02/17 03:10:00  PM,9.213,,,,
43,12/02/17 03:20:00  PM,7.619,,,,
44,12/02/17 03:30:00  PM,5.076,,,,
45,12/02/17 03:40:00  PM,4.402,,,,
46,12/02/17 03:50:00  PM,4.662,,,,
47,12/02/17 04:00:00  PM,4.714,,,,
48,12/02/17 04:10:00  PM,8.295,,,,
49,12/02/17 04:20:00  PM,8.394,,,,
50,12/02/17 04:30:00  PM,8.344,,,,
51,12/02/17 04:40:00  PM,8.344,,,,
52,12/02/17 04:50:00  PM,8.344,,,,
53,12/02/17 05:00:00  PM,8.369,,,,
54,12/02/17 05:10:00  PM,8.369,,,,
55,12/02/17 05:20:00  PM,8.394,,,,
56,12/02/17 05:30:00  PM,8.394,,,,
57,12/02/17 05:40:00  PM,8.419,,,,
58,12/02/17 05:50:00  PM,8.419,,,,
59,12/02/17 06:00:00  PM,8.419,,,,
60,12/02/17 06:10:00  PM,8.444,,,,
61,12/02/17 06:20:00  PM,8.469,,,,
62,12/02/17 06:30:00  PM,8.469,,,,
63,12/02/17 06:40:00  PM,8.469,,,,
64,12/02/17 06:50:00  PM,8.444,,,,
65,12/02/17 07:00:00  PM,8.419,,,,
66,12/02/17 07:10:00  PM,8.369,,,,
67,12/02/17 07:20:00  PM,8.319,,,,
68,12/02/17 07:30:00  PM,8.295,,,,
69,12/02/17 07:40:00  PM,8.319,,,,
70,12/02/17 07:50:00  PM,8.319,,,,
71,12/02/17 08:00:00  PM,8.369,,,,
72,12/02/17 08:10:00  PM,8.394,,,,
73,12/02/17 08:20:00  PM,8.394,,,,
74,12/02/17 08:30:00  PM,8.394,,,,
75,12/02/17 08:40:00  PM,8.344,,,,
76,12/02/17 08:50:00  PM,8.344,,,,
77,12/02/17 09:00:00  PM,8.344,,,,
78,12/02/17 09:10:00  PM,8.344,,,,
79,12/02/17 09:20:00  PM,8.344,,,,
80,12/02/17 09:30:00  PM,8.344,,,,
81,12/02/17 09:40:00  PM,8.369,,,,
82,12/02/17 09:50:00  PM,8.394,,,,
83,12/02/17 10:00:00  PM,8.344,,,,
84,12/02/17 10:10:00  PM,8.369,,,,
85,12/02/17 10:20:00  PM,8.419,,,,
86,12/02/17 10:30:00  PM,8.419,,,,
87,12/02/17 10:40:00  PM,8.419,,,,
88,12/02/17 10:50:00  PM,8.394,,,,
89,12/02/17 11:00:00  PM,8.394,,,,
90,12/02/17 11:10:00  PM,8.369,,,,
91,12/02/17 11:20:00  PM,8.319,,,,
92,12/02/17 11:30:00  PM,8.319,,,,
93,12/02/17 11:40:00  PM,8.319,,,,
94,12/02/17 11:50:00  PM,8.319,,,,
95,12/03/17 12:00:00  AM,8.344,,,,
96,12/03/17 12:10:00  AM,8.344,,,,
97,12/03/17 12:20:00  AM,8.344,,,,
98,12/03/17 12:30:00  AM,8.344,,,,
99,12/03/17 12:40:00  AM,8.344,,,,
100,12/03/17 12:50:00  AM,8.344,,,,
