"Plot Title: 20187027"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187027, SEN S/N: 20187027, LBL: Pruth11)","Coupler Detached (LGR S/N: 20187027)","Coupler Attached (LGR S/N: 20187027)","Stopped (LGR S/N: 20187027)","End Of File (LGR S/N: 20187027)"
1,12/02/17 08:20:00  AM,15.199,Logged,,,
2,12/02/17 08:30:00  AM,11.127,,,,
3,12/02/17 08:40:00  AM,10.198,,,,
4,12/02/17 08:50:00  AM,9.928,,,,
5,12/02/17 09:00:00  AM,9.386,,,,
6,12/02/17 09:10:00  AM,10.222,,,,
7,12/02/17 09:20:00  AM,10.492,,,,
8,12/02/17 09:30:00  AM,10.663,,,,
9,12/02/17 09:40:00  AM,10.736,,,,
10,12/02/17 09:50:00  AM,10.785,,,,
11,12/02/17 10:00:00  AM,10.858,,,,
12,12/02/17 10:10:00  AM,10.883,,,,
13,12/02/17 10:20:00  AM,10.956,,,,
14,12/02/17 10:30:00  AM,11.029,,,,
15,12/02/17 10:40:00  AM,11.127,,,,
16,12/02/17 10:50:00  AM,11.224,,,,
17,12/02/17 11:00:00  AM,11.346,,,,
18,12/02/17 11:10:00  AM,11.467,,,,
19,12/02/17 11:20:00  AM,11.613,,,,
20,12/02/17 11:30:00  AM,11.734,,,,
21,12/02/17 11:40:00  AM,12.847,,,,
22,12/02/17 11:50:00  AM,11.029,,,,
23,12/02/17 12:00:00  PM,10.051,,,,
24,12/02/17 12:10:00  PM,9.558,,,,
25,12/02/17 12:20:00  PM,9.262,,,,
26,12/02/17 12:30:00  PM,9.238,,,,
27,12/02/17 12:40:00  PM,9.213,,,,
28,12/02/17 12:50:00  PM,9.262,,,,
29,12/02/17 01:00:00  PM,9.262,,,,
30,12/02/17 01:10:00  PM,9.312,,,,
31,12/02/17 01:20:00  PM,9.361,,,,
32,12/02/17 01:30:00  PM,9.386,,,,
33,12/02/17 01:40:00  PM,9.410,,,,
34,12/02/17 01:50:00  PM,9.435,,,,
35,12/02/17 02:00:00  PM,9.410,,,,
36,12/02/17 02:10:00  PM,9.410,,,,
37,12/02/17 02:20:00  PM,9.435,,,,
38,12/02/17 02:30:00  PM,9.386,,,,
39,12/02/17 02:40:00  PM,9.410,,,,
40,12/02/17 02:50:00  PM,9.336,,,,
41,12/02/17 03:00:00  PM,9.287,,,,
42,12/02/17 03:10:00  PM,9.460,,,,
