"Plot Title: 20187021"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187021, SEN S/N: 20187021, LBL: Pruth05)","Coupler Detached (LGR S/N: 20187021)","Coupler Attached (LGR S/N: 20187021)","Stopped (LGR S/N: 20187021)","End Of File (LGR S/N: 20187021)"
1,12/02/17 08:10:00  AM,13.978,Logged,,,
2,12/02/17 08:20:00  AM,15.557,,,,
3,12/02/17 08:30:00  AM,11.856,,,,
4,12/02/17 08:40:00  AM,10.736,,,,
5,12/02/17 08:50:00  AM,15.915,,,,
6,12/02/17 09:00:00  AM,11.589,,,,
7,12/02/17 09:10:00  AM,9.928,,,,
8,12/02/17 09:20:00  AM,9.287,,,,
9,12/02/17 09:30:00  AM,9.040,,,,
10,12/02/17 09:40:00  AM,8.965,,,,
11,12/02/17 09:50:00  AM,8.965,,,,
12,12/02/17 10:00:00  AM,8.965,,,,
13,12/02/17 10:10:00  AM,8.990,,,,
14,12/02/17 10:20:00  AM,9.015,,,,
15,12/02/17 10:30:00  AM,9.089,,,,
16,12/02/17 10:40:00  AM,9.114,,,,
17,12/02/17 10:50:00  AM,9.188,,,,
18,12/02/17 11:00:00  AM,9.238,,,,
19,12/02/17 11:10:00  AM,9.312,,,,
20,12/02/17 11:20:00  AM,9.361,,,,
21,12/02/17 11:30:00  AM,9.460,,,,
22,12/02/17 11:40:00  AM,9.608,,,,
23,12/02/17 11:50:00  AM,9.780,,,,
24,12/02/17 12:00:00  PM,9.460,,,,
25,12/02/17 12:10:00  PM,9.312,,,,
26,12/02/17 12:20:00  PM,9.163,,,,
27,12/02/17 12:30:00  PM,9.238,,,,
28,12/02/17 12:40:00  PM,9.262,,,,
29,12/02/17 12:50:00  PM,9.361,,,,
30,12/02/17 01:00:00  PM,9.312,,,,
31,12/02/17 01:10:00  PM,9.386,,,,
32,12/02/17 01:20:00  PM,9.435,,,,
33,12/02/17 01:30:00  PM,9.485,,,,
34,12/02/17 01:40:00  PM,9.509,,,,
35,12/02/17 01:50:00  PM,9.534,,,,
36,12/02/17 02:00:00  PM,9.485,,,,
37,12/02/17 02:10:00  PM,9.509,,,,
38,12/02/17 02:20:00  PM,9.435,,,,
39,12/02/17 02:30:00  PM,9.460,,,,
40,12/02/17 02:40:00  PM,9.460,,,,
41,12/02/17 02:50:00  PM,9.386,,,,
42,12/02/17 03:00:00  PM,9.312,,,,
43,12/02/17 03:10:00  PM,9.435,,,,
44,12/02/17 03:20:00  PM,6.889,,,,
45,12/02/17 03:30:00  PM,5.437,,,,
46,12/02/17 03:40:00  PM,3.722,,,,
47,12/02/17 03:50:00  PM,4.089,,,,
48,12/02/17 04:00:00  PM,4.194,,,,
49,12/02/17 04:10:00  PM,8.020,,,,
50,12/02/17 04:20:00  PM,8.070,,,,
51,12/02/17 04:30:00  PM,7.995,,,,
52,12/02/17 04:40:00  PM,8.045,,,,
53,12/02/17 04:50:00  PM,8.145,,,,
54,12/02/17 05:00:00  PM,8.145,,,,
55,12/02/17 05:10:00  PM,8.170,,,,
56,12/02/17 05:20:00  PM,8.170,,,,
57,12/02/17 05:30:00  PM,8.145,,,,
58,12/02/17 05:40:00  PM,8.170,,,,
59,12/02/17 05:50:00  PM,8.145,,,,
60,12/02/17 06:00:00  PM,8.145,,,,
61,12/02/17 06:10:00  PM,8.145,,,,
62,12/02/17 06:20:00  PM,8.170,,,,
63,12/02/17 06:30:00  PM,8.170,,,,
64,12/02/17 06:40:00  PM,8.120,,,,
65,12/02/17 06:50:00  PM,8.120,,,,
66,12/02/17 07:00:00  PM,8.120,,,,
67,12/02/17 07:10:00  PM,8.070,,,,
68,12/02/17 07:20:00  PM,8.095,,,,
69,12/02/17 07:30:00  PM,8.120,,,,
70,12/02/17 07:40:00  PM,8.070,,,,
71,12/02/17 07:50:00  PM,8.045,,,,
72,12/02/17 08:00:00  PM,8.070,,,,
73,12/02/17 08:10:00  PM,8.045,,,,
74,12/02/17 08:20:00  PM,8.070,,,,
75,12/02/17 08:30:00  PM,8.020,,,,
76,12/02/17 08:40:00  PM,7.995,,,,
77,12/02/17 08:50:00  PM,7.970,,,,
78,12/02/17 09:00:00  PM,8.020,,,,
79,12/02/17 09:10:00  PM,7.945,,,,
80,12/02/17 09:20:00  PM,7.970,,,,
81,12/02/17 09:30:00  PM,7.995,,,,
82,12/02/17 09:40:00  PM,7.970,,,,
83,12/02/17 09:50:00  PM,7.970,,,,
84,12/02/17 10:00:00  PM,7.970,,,,
85,12/02/17 10:10:00  PM,8.020,,,,
86,12/02/17 10:20:00  PM,8.045,,,,
87,12/02/17 10:30:00  PM,7.995,,,,
88,12/02/17 10:40:00  PM,7.970,,,,
89,12/02/17 10:50:00  PM,7.970,,,,
90,12/02/17 11:00:00  PM,8.020,,,,
91,12/02/17 11:10:00  PM,8.045,,,,
92,12/02/17 11:20:00  PM,7.895,,,,
93,12/02/17 11:30:00  PM,7.995,,,,
94,12/02/17 11:40:00  PM,7.970,,,,
95,12/02/17 11:50:00  PM,7.920,,,,
96,12/03/17 12:00:00  AM,7.920,,,,
97,12/03/17 12:10:00  AM,7.695,,,,
98,12/03/17 12:20:00  AM,7.670,,,,
99,12/03/17 12:30:00  AM,7.670,,,,
100,12/03/17 12:40:00  AM,7.695,,,,
101,12/03/17 12:50:00  AM,7.720,,,,
102,12/03/17 01:00:00  AM,7.745,,,,
103,12/03/17 01:10:00  AM,7.770,,,,
104,12/03/17 01:20:00  AM,7.795,,,,
105,12/03/17 01:30:00  AM,7.770,,,,
106,12/03/17 01:40:00  AM,7.820,,,,
107,12/03/17 01:50:00  AM,7.870,,,,
108,12/03/17 02:00:00  AM,7.870,,,,
109,12/03/17 02:10:00  AM,7.870,,,,
110,12/03/17 02:20:00  AM,7.870,,,,
111,12/03/17 02:30:00  AM,7.845,,,,
112,12/03/17 02:40:00  AM,7.795,,,,
113,12/03/17 02:50:00  AM,7.845,,,,
114,12/03/17 03:00:00  AM,7.770,,,,
115,12/03/17 03:10:00  AM,7.695,,,,
116,12/03/17 03:20:00  AM,7.770,,,,
117,12/03/17 03:30:00  AM,7.720,,,,
118,12/03/17 03:40:00  AM,7.820,,,,
119,12/03/17 03:50:00  AM,7.845,,,,
120,12/03/17 04:00:00  AM,7.820,,,,
121,12/03/17 04:10:00  AM,7.770,,,,
122,12/03/17 04:20:00  AM,7.820,,,,
123,12/03/17 04:30:00  AM,7.770,,,,
124,12/03/17 04:40:00  AM,7.770,,,,
125,12/03/17 04:50:00  AM,7.745,,,,
126,12/03/17 05:00:00  AM,7.745,,,,
127,12/03/17 05:10:00  AM,7.745,,,,
128,12/03/17 05:20:00  AM,7.720,,,,
129,12/03/17 05:30:00  AM,7.594,,,,
130,12/03/17 05:40:00  AM,7.645,,,,
131,12/03/17 05:50:00  AM,7.645,,,,
132,12/03/17 06:00:00  AM,7.619,,,,
133,12/03/17 06:10:00  AM,7.670,,,,
134,12/03/17 06:20:00  AM,7.720,,,,
135,12/03/17 06:30:00  AM,7.745,,,,
136,12/03/17 06:40:00  AM,7.695,,,,
137,12/03/17 06:50:00  AM,7.795,,,,
138,12/03/17 07:00:00  AM,7.845,,,,
139,12/03/17 07:10:00  AM,7.870,,,,
140,12/03/17 07:20:00  AM,7.870,,,,
141,12/03/17 07:30:00  AM,7.920,,,,
142,12/03/17 07:40:00  AM,7.820,,,,
