"Plot Title: 20187018"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187018, SEN S/N: 20187018, LBL: Pruth02)","Coupler Detached (LGR S/N: 20187018)","Coupler Attached (LGR S/N: 20187018)","Stopped (LGR S/N: 20187018)","End Of File (LGR S/N: 20187018)"
1,12/02/17 08:10:00  AM,16.392,Logged,,,
2,12/02/17 08:20:00  AM,16.010,,,,
3,12/02/17 08:30:00  AM,12.025,,,,
4,12/02/17 08:40:00  AM,10.051,,,,
5,12/02/17 08:50:00  AM,9.262,,,,
6,12/02/17 09:00:00  AM,8.866,,,,
7,12/02/17 09:10:00  AM,8.668,,,,
8,12/02/17 09:20:00  AM,8.593,,,,
9,12/02/17 09:30:00  AM,8.519,,,,
10,12/02/17 09:40:00  AM,8.494,,,,
11,12/02/17 09:50:00  AM,8.444,,,,
12,12/02/17 10:00:00  AM,8.444,,,,
13,12/02/17 10:10:00  AM,8.469,,,,
14,12/02/17 10:20:00  AM,8.494,,,,
15,12/02/17 10:30:00  AM,8.494,,,,
16,12/02/17 10:40:00  AM,8.519,,,,
17,12/02/17 10:50:00  AM,8.543,,,,
18,12/02/17 11:00:00  AM,8.593,,,,
19,12/02/17 11:10:00  AM,8.643,,,,
20,12/02/17 11:20:00  AM,8.668,,,,
21,12/02/17 11:30:00  AM,8.742,,,,
22,12/02/17 11:40:00  AM,8.792,,,,
23,12/02/17 11:50:00  AM,9.903,,,,
24,12/02/17 12:00:00  PM,9.015,,,,
25,12/02/17 12:10:00  PM,8.568,,,,
26,12/02/17 12:20:00  PM,8.344,,,,
27,12/02/17 12:30:00  PM,8.270,,,,
28,12/02/17 12:40:00  PM,8.270,,,,
29,12/02/17 12:50:00  PM,8.319,,,,
30,12/02/17 01:00:00  PM,8.394,,,,
31,12/02/17 01:10:00  PM,8.469,,,,
32,12/02/17 01:20:00  PM,8.568,,,,
33,12/02/17 01:30:00  PM,8.668,,,,
34,12/02/17 01:40:00  PM,8.742,,,,
35,12/02/17 01:50:00  PM,8.817,,,,
36,12/02/17 02:00:00  PM,8.866,,,,
37,12/02/17 02:10:00  PM,8.916,,,,
38,12/02/17 02:20:00  PM,8.965,,,,
39,12/02/17 02:30:00  PM,8.990,,,,
40,12/02/17 02:40:00  PM,9.015,,,,
41,12/02/17 02:50:00  PM,9.015,,,,
42,12/02/17 03:00:00  PM,9.015,,,,
43,12/02/17 03:10:00  PM,9.015,,,,
44,12/02/17 03:20:00  PM,7.594,,,,
45,12/02/17 03:30:00  PM,5.872,,,,
46,12/02/17 03:40:00  PM,5.282,,,,
47,12/02/17 03:50:00  PM,4.480,,,,
48,12/02/17 04:00:00  PM,6.408,,,,
49,12/02/17 04:10:00  PM,7.494,,,,
50,12/02/17 04:20:00  PM,7.870,,,,
51,12/02/17 04:30:00  PM,7.845,,,,
52,12/02/17 04:40:00  PM,7.870,,,,
53,12/02/17 04:50:00  PM,7.770,,,,
54,12/02/17 05:00:00  PM,7.670,,,,
55,12/02/17 05:10:00  PM,7.670,,,,
56,12/02/17 05:20:00  PM,7.544,,,,
57,12/02/17 05:30:00  PM,7.519,,,,
58,12/02/17 05:40:00  PM,7.469,,,,
59,12/02/17 05:50:00  PM,7.469,,,,
60,12/02/17 06:00:00  PM,7.494,,,,
61,12/02/17 06:10:00  PM,7.519,,,,
62,12/02/17 06:20:00  PM,7.519,,,,
63,12/02/17 06:30:00  PM,7.519,,,,
64,12/02/17 06:40:00  PM,7.544,,,,
65,12/02/17 06:50:00  PM,7.594,,,,
66,12/02/17 07:00:00  PM,7.619,,,,
67,12/02/17 07:10:00  PM,7.645,,,,
68,12/02/17 07:20:00  PM,7.645,,,,
69,12/02/17 07:30:00  PM,7.645,,,,
70,12/02/17 07:40:00  PM,7.645,,,,
71,12/02/17 07:50:00  PM,7.619,,,,
72,12/02/17 08:00:00  PM,7.645,,,,
73,12/02/17 08:10:00  PM,7.594,,,,
74,12/02/17 08:20:00  PM,7.569,,,,
75,12/02/17 08:30:00  PM,7.569,,,,
76,12/02/17 08:40:00  PM,7.569,,,,
77,12/02/17 08:50:00  PM,7.569,,,,
78,12/02/17 09:00:00  PM,7.569,,,,
79,12/02/17 09:10:00  PM,7.544,,,,
80,12/02/17 09:20:00  PM,7.645,,,,
81,12/02/17 09:30:00  PM,7.594,,,,
82,12/02/17 09:40:00  PM,7.670,,,,
83,12/02/17 09:50:00  PM,7.619,,,,
84,12/02/17 10:00:00  PM,7.670,,,,
85,12/02/17 10:10:00  PM,7.670,,,,
86,12/02/17 10:20:00  PM,7.695,,,,
87,12/02/17 10:30:00  PM,7.619,,,,
88,12/02/17 10:40:00  PM,7.368,,,,
89,12/02/17 10:50:00  PM,7.368,,,,
90,12/02/17 11:00:00  PM,7.368,,,,
91,12/02/17 11:10:00  PM,7.343,,,,
92,12/02/17 11:20:00  PM,7.419,,,,
93,12/02/17 11:30:00  PM,7.419,,,,
94,12/02/17 11:40:00  PM,7.368,,,,
95,12/02/17 11:50:00  PM,7.368,,,,
96,12/03/17 12:00:00  AM,7.368,,,,
97,12/03/17 12:10:00  AM,7.318,,,,
98,12/03/17 12:20:00  AM,7.293,,,,
99,12/03/17 12:30:00  AM,7.393,,,,
100,12/03/17 12:40:00  AM,7.343,,,,
101,12/03/17 12:50:00  AM,7.368,,,,
102,12/03/17 01:00:00  AM,7.419,,,,
103,12/03/17 01:10:00  AM,7.419,,,,
104,12/03/17 01:20:00  AM,7.469,,,,
105,12/03/17 01:30:00  AM,7.519,,,,
106,12/03/17 01:40:00  AM,7.469,,,,
107,12/03/17 01:50:00  AM,7.494,,,,
108,12/03/17 02:00:00  AM,7.419,,,,
109,12/03/17 02:10:00  AM,7.368,,,,
110,12/03/17 02:20:00  AM,7.368,,,,
111,12/03/17 02:30:00  AM,7.368,,,,
112,12/03/17 02:40:00  AM,7.419,,,,
113,12/03/17 02:50:00  AM,7.368,,,,
114,12/03/17 03:00:00  AM,7.368,,,,
115,12/03/17 03:10:00  AM,7.393,,,,
116,12/03/17 03:20:00  AM,7.393,,,,
117,12/03/17 03:30:00  AM,7.368,,,,
118,12/03/17 03:40:00  AM,7.343,,,,
119,12/03/17 03:50:00  AM,7.318,,,,
120,12/03/17 04:00:00  AM,7.343,,,,
121,12/03/17 04:10:00  AM,7.368,,,,
122,12/03/17 04:20:00  AM,7.293,,,,
123,12/03/17 04:30:00  AM,7.268,,,,
124,12/03/17 04:40:00  AM,7.217,,,,
125,12/03/17 04:50:00  AM,7.192,,,,
126,12/03/17 05:00:00  AM,7.192,,,,
127,12/03/17 05:10:00  AM,7.192,,,,
128,12/03/17 05:20:00  AM,7.217,,,,
129,12/03/17 05:30:00  AM,7.268,,,,
130,12/03/17 05:40:00  AM,7.167,,,,
131,12/03/17 05:50:00  AM,7.192,,,,
132,12/03/17 06:00:00  AM,7.167,,,,
133,12/03/17 06:10:00  AM,7.192,,,,
134,12/03/17 06:20:00  AM,7.167,,,,
135,12/03/17 06:30:00  AM,7.167,,,,
136,12/03/17 06:40:00  AM,7.217,,,,
137,12/03/17 06:50:00  AM,7.217,,,,
138,12/03/17 07:00:00  AM,7.268,,,,
139,12/03/17 07:10:00  AM,7.293,,,,
140,12/03/17 07:20:00  AM,7.318,,,,
141,12/03/17 07:30:00  AM,7.318,,,,
142,12/03/17 07:40:00  AM,7.343,,,,
143,12/03/17 07:50:00  AM,7.343,,,,
144,12/03/17 08:00:00  AM,7.318,,,,
145,12/03/17 08:10:00  AM,7.318,,,,
146,12/03/17 08:20:00  AM,7.318,,,,
147,12/03/17 08:30:00  AM,7.318,,,,
148,12/03/17 08:40:00  AM,7.268,,,,
149,12/03/17 08:50:00  AM,7.293,,,,
150,12/03/17 09:00:00  AM,7.293,,,,
151,12/03/17 09:10:00  AM,7.242,,,,
152,12/03/17 09:20:00  AM,7.192,,,,
153,12/03/17 09:30:00  AM,7.167,,,,
154,12/03/17 09:40:00  AM,7.142,,,,
155,12/03/17 09:50:00  AM,7.066,,,,
156,12/03/17 10:00:00  AM,7.041,,,,
157,12/03/17 10:10:00  AM,6.990,,,,
158,12/03/17 10:20:00  AM,6.889,,,,
159,12/03/17 10:30:00  AM,6.990,,,,
160,12/03/17 10:40:00  AM,7.217,,,,
161,12/03/17 10:50:00  AM,7.268,,,,
162,12/03/17 11:00:00  AM,7.293,,,,
163,12/03/17 11:10:00  AM,7.293,,,,
164,12/03/17 11:20:00  AM,7.268,,,,
165,12/03/17 11:30:00  AM,7.293,,,,
166,12/03/17 11:40:00  AM,7.318,,,,
167,12/03/17 11:50:00  AM,7.393,,,,
168,12/03/17 12:00:00  PM,7.368,,,,
169,12/03/17 12:10:00  PM,7.368,,,,
170,12/03/17 12:20:00  PM,7.343,,,,
171,12/03/17 12:30:00  PM,7.217,,,,
172,12/03/17 12:40:00  PM,7.217,,,,
173,12/03/17 12:50:00  PM,7.167,,,,
174,12/03/17 01:00:00  PM,7.066,,,,
175,12/03/17 01:10:00  PM,7.091,,,,
176,12/03/17 01:20:00  PM,7.192,,,,
177,12/03/17 01:30:00  PM,7.368,,,,
178,12/03/17 01:40:00  PM,7.368,,,,
179,12/03/17 01:50:00  PM,7.469,,,,
180,12/03/17 02:00:00  PM,7.318,,,,
181,12/03/17 02:10:00  PM,7.293,,,,
182,12/03/17 02:20:00  PM,7.494,,,,
183,12/03/17 02:30:00  PM,7.569,,,,
184,12/03/17 02:40:00  PM,7.444,,,,
185,12/03/17 02:50:00  PM,7.293,,,,
186,12/03/17 03:00:00  PM,7.419,,,,
187,12/03/17 03:10:00  PM,7.393,,,,
188,12/03/17 03:20:00  PM,7.293,,,,
189,12/03/17 03:30:00  PM,7.393,,,,
190,12/03/17 03:40:00  PM,7.343,,,,
191,12/03/17 03:50:00  PM,7.444,,,,
192,12/03/17 04:00:00  PM,7.494,,,,
193,12/03/17 04:10:00  PM,7.444,,,,
194,12/03/17 04:20:00  PM,7.444,,,,
195,12/03/17 04:30:00  PM,7.393,,,,
196,12/03/17 04:40:00  PM,7.368,,,,
197,12/03/17 04:50:00  PM,7.268,,,,
198,12/03/17 05:00:00  PM,7.268,,,,
199,12/03/17 05:10:00  PM,7.469,,,,
200,12/03/17 05:20:00  PM,7.393,,,,
201,12/03/17 05:30:00  PM,7.469,,,,
202,12/03/17 05:40:00  PM,7.419,,,,
203,12/03/17 05:50:00  PM,7.242,,,,
204,12/03/17 06:00:00  PM,7.217,,,,
205,12/03/17 06:10:00  PM,7.318,,,,
206,12/03/17 06:20:00  PM,7.268,,,,
207,12/03/17 06:30:00  PM,7.318,,,,
208,12/03/17 06:40:00  PM,7.167,,,,
209,12/03/17 06:50:00  PM,6.965,,,,
210,12/03/17 07:00:00  PM,7.066,,,,
211,12/03/17 07:10:00  PM,7.142,,,,
