"Plot Title: 20187028"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187028, SEN S/N: 20187028, LBL: Pruth12)","Coupler Detached (LGR S/N: 20187028)","Coupler Attached (LGR S/N: 20187028)","Stopped (LGR S/N: 20187028)","End Of File (LGR S/N: 20187028)"
1,12/02/17 08:20:00  AM,14.457,Logged,,,
2,12/02/17 08:30:00  AM,10.247,,,,
3,12/02/17 08:40:00  AM,9.854,,,,
4,12/02/17 08:50:00  AM,9.460,,,,
5,12/02/17 09:00:00  AM,9.262,,,,
6,12/02/17 09:10:00  AM,10.026,,,,
7,12/02/17 09:20:00  AM,10.345,,,,
8,12/02/17 09:30:00  AM,10.541,,,,
9,12/02/17 09:40:00  AM,10.638,,,,
10,12/02/17 09:50:00  AM,10.712,,,,
11,12/02/17 10:00:00  AM,10.785,,,,
12,12/02/17 10:10:00  AM,10.834,,,,
13,12/02/17 10:20:00  AM,10.858,,,,
14,12/02/17 10:30:00  AM,10.932,,,,
15,12/02/17 10:40:00  AM,11.005,,,,
16,12/02/17 10:50:00  AM,11.078,,,,
17,12/02/17 11:00:00  AM,11.200,,,,
18,12/02/17 11:10:00  AM,11.297,,,,
19,12/02/17 11:20:00  AM,11.419,,,,
20,12/02/17 11:30:00  AM,11.565,,,,
21,12/02/17 11:40:00  AM,11.880,,,,
22,12/02/17 11:50:00  AM,10.149,,,,
23,12/02/17 12:00:00  PM,9.485,,,,
24,12/02/17 12:10:00  PM,9.163,,,,
25,12/02/17 12:20:00  PM,8.965,,,,
26,12/02/17 12:30:00  PM,8.965,,,,
27,12/02/17 12:40:00  PM,8.941,,,,
28,12/02/17 12:50:00  PM,8.990,,,,
29,12/02/17 01:00:00  PM,8.990,,,,
30,12/02/17 01:10:00  PM,9.064,,,,
31,12/02/17 01:20:00  PM,9.114,,,,
32,12/02/17 01:30:00  PM,9.163,,,,
33,12/02/17 01:40:00  PM,9.163,,,,
34,12/02/17 01:50:00  PM,9.188,,,,
35,12/02/17 02:00:00  PM,9.163,,,,
36,12/02/17 02:10:00  PM,9.188,,,,
37,12/02/17 02:20:00  PM,9.188,,,,
38,12/02/17 02:30:00  PM,9.163,,,,
39,12/02/17 02:40:00  PM,9.188,,,,
40,12/02/17 02:50:00  PM,9.089,,,,
41,12/02/17 03:00:00  PM,9.064,,,,
42,12/02/17 03:10:00  PM,9.163,,,,
43,12/02/17 03:20:00  PM,6.535,,,,
44,12/02/17 03:30:00  PM,4.115,,,,
45,12/02/17 03:40:00  PM,3.827,,,,
46,12/02/17 03:50:00  PM,4.532,,,,
47,12/02/17 04:00:00  PM,4.324,,,,
48,12/02/17 04:10:00  PM,8.668,,,,
49,12/02/17 04:20:00  PM,8.668,,,,
50,12/02/17 04:30:00  PM,8.668,,,,
51,12/02/17 04:40:00  PM,8.668,,,,
52,12/02/17 04:50:00  PM,8.668,,,,
53,12/02/17 05:00:00  PM,8.668,,,,
54,12/02/17 05:10:00  PM,8.668,,,,
55,12/02/17 05:20:00  PM,8.668,,,,
56,12/02/17 05:30:00  PM,8.693,,,,
57,12/02/17 05:40:00  PM,8.693,,,,
58,12/02/17 05:50:00  PM,8.693,,,,
59,12/02/17 06:00:00  PM,8.693,,,,
60,12/02/17 06:10:00  PM,8.693,,,,
