"Plot Title: 20187019"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187019, SEN S/N: 20187019, LBL: Pruth03)","Coupler Detached (LGR S/N: 20187019)","Coupler Attached (LGR S/N: 20187019)","Stopped (LGR S/N: 20187019)","End Of File (LGR S/N: 20187019)"
1,12/02/17 08:10:00  AM,15.247,Logged,,,
2,12/02/17 08:20:00  AM,15.461,,,,
3,12/02/17 08:30:00  AM,11.953,,,,
4,12/02/17 08:40:00  AM,14.170,,,,
5,12/02/17 08:50:00  AM,12.171,,,,
6,12/02/17 09:00:00  AM,10.149,,,,
7,12/02/17 09:10:00  AM,9.410,,,,
8,12/02/17 09:20:00  AM,9.114,,,,
9,12/02/17 09:30:00  AM,9.015,,,,
10,12/02/17 09:40:00  AM,8.965,,,,
11,12/02/17 09:50:00  AM,8.990,,,,
12,12/02/17 10:00:00  AM,9.015,,,,
13,12/02/17 10:10:00  AM,9.040,,,,
14,12/02/17 10:20:00  AM,9.089,,,,
15,12/02/17 10:30:00  AM,9.139,,,,
16,12/02/17 10:40:00  AM,9.188,,,,
17,12/02/17 10:50:00  AM,9.287,,,,
18,12/02/17 11:00:00  AM,9.361,,,,
19,12/02/17 11:10:00  AM,9.460,,,,
20,12/02/17 11:20:00  AM,9.509,,,,
21,12/02/17 11:30:00  AM,9.608,,,,
22,12/02/17 11:40:00  AM,9.756,,,,
23,12/02/17 11:50:00  AM,9.952,,,,
24,12/02/17 12:00:00  PM,9.632,,,,
25,12/02/17 12:10:00  PM,9.361,,,,
26,12/02/17 12:20:00  PM,9.163,,,,
27,12/02/17 12:30:00  PM,9.040,,,,
28,12/02/17 12:40:00  PM,9.015,,,,
29,12/02/17 12:50:00  PM,9.089,,,,
30,12/02/17 01:00:00  PM,9.114,,,,
31,12/02/17 01:10:00  PM,9.188,,,,
32,12/02/17 01:20:00  PM,9.262,,,,
33,12/02/17 01:30:00  PM,9.287,,,,
34,12/02/17 01:40:00  PM,9.336,,,,
35,12/02/17 01:50:00  PM,9.361,,,,
36,12/02/17 02:00:00  PM,9.336,,,,
37,12/02/17 02:10:00  PM,9.361,,,,
38,12/02/17 02:20:00  PM,9.361,,,,
39,12/02/17 02:30:00  PM,9.312,,,,
40,12/02/17 02:40:00  PM,9.312,,,,
41,12/02/17 02:50:00  PM,9.238,,,,
42,12/02/17 03:00:00  PM,9.213,,,,
43,12/02/17 03:10:00  PM,9.188,,,,
44,12/02/17 03:20:00  PM,7.695,,,,
45,12/02/17 03:30:00  PM,4.636,,,,
46,12/02/17 03:40:00  PM,4.584,,,,
47,12/02/17 03:50:00  PM,4.688,,,,
48,12/02/17 04:00:00  PM,4.766,,,,
49,12/02/17 04:10:00  PM,7.594,,,,
