"Plot Title: 20187024"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187024, SEN S/N: 20187024, LBL: Pruth08)","Coupler Detached (LGR S/N: 20187024)","Coupler Attached (LGR S/N: 20187024)","Stopped (LGR S/N: 20187024)","End Of File (LGR S/N: 20187024)"
1,12/02/17 08:20:00  AM,15.390,Logged,,,
2,12/02/17 08:30:00  AM,11.589,,,,
3,12/02/17 08:40:00  AM,10.956,,,,
4,12/02/17 08:50:00  AM,10.907,,,,
5,12/02/17 09:00:00  AM,10.663,,,,
6,12/02/17 09:10:00  AM,10.443,,,,
7,12/02/17 09:20:00  AM,9.114,,,,
8,12/02/17 09:30:00  AM,8.618,,,,
9,12/02/17 09:40:00  AM,8.444,,,,
10,12/02/17 09:50:00  AM,8.469,,,,
11,12/02/17 10:00:00  AM,8.469,,,,
12,12/02/17 10:10:00  AM,8.494,,,,
13,12/02/17 10:20:00  AM,8.543,,,,
14,12/02/17 10:30:00  AM,8.593,,,,
15,12/02/17 10:40:00  AM,8.643,,,,
16,12/02/17 10:50:00  AM,8.767,,,,
17,12/02/17 11:00:00  AM,8.817,,,,
18,12/02/17 11:10:00  AM,8.941,,,,
19,12/02/17 11:20:00  AM,8.990,,,,
20,12/02/17 11:30:00  AM,9.089,,,,
21,12/02/17 11:40:00  AM,9.583,,,,
22,12/02/17 11:50:00  AM,9.731,,,,
23,12/02/17 12:00:00  PM,9.657,,,,
24,12/02/17 12:10:00  PM,9.509,,,,
25,12/02/17 12:20:00  PM,9.361,,,,
26,12/02/17 12:30:00  PM,9.287,,,,
27,12/02/17 12:40:00  PM,9.287,,,,
28,12/02/17 12:50:00  PM,9.361,,,,
29,12/02/17 01:00:00  PM,9.386,,,,
30,12/02/17 01:10:00  PM,9.435,,,,
31,12/02/17 01:20:00  PM,9.509,,,,
32,12/02/17 01:30:00  PM,9.534,,,,
33,12/02/17 01:40:00  PM,9.558,,,,
34,12/02/17 01:50:00  PM,9.583,,,,
35,12/02/17 02:00:00  PM,9.583,,,,
36,12/02/17 02:10:00  PM,9.583,,,,
37,12/02/17 02:20:00  PM,9.583,,,,
38,12/02/17 02:30:00  PM,9.534,,,,
39,12/02/17 02:40:00  PM,9.509,,,,
40,12/02/17 02:50:00  PM,9.435,,,,
41,12/02/17 03:00:00  PM,9.386,,,,
42,12/02/17 03:10:00  PM,9.386,,,,
43,12/02/17 03:20:00  PM,6.687,,,,
44,12/02/17 03:30:00  PM,4.766,,,,
45,12/02/17 03:40:00  PM,4.869,,,,
46,12/02/17 03:50:00  PM,4.818,,,,
47,12/02/17 04:00:00  PM,5.024,,,,
48,12/02/17 04:10:00  PM,8.369,,,,
49,12/02/17 04:20:00  PM,8.419,,,,
50,12/02/17 04:30:00  PM,8.419,,,,
51,12/02/17 04:40:00  PM,8.419,,,,
52,12/02/17 04:50:00  PM,8.419,,,,
53,12/02/17 05:00:00  PM,8.419,,,,
54,12/02/17 05:10:00  PM,8.419,,,,
55,12/02/17 05:20:00  PM,8.419,,,,
56,12/02/17 05:30:00  PM,8.444,,,,
57,12/02/17 05:40:00  PM,8.469,,,,
58,12/02/17 05:50:00  PM,8.469,,,,
59,12/02/17 06:00:00  PM,8.469,,,,
60,12/02/17 06:10:00  PM,8.469,,,,
61,12/02/17 06:20:00  PM,8.494,,,,
62,12/02/17 06:30:00  PM,8.494,,,,
63,12/02/17 06:40:00  PM,8.494,,,,
64,12/02/17 06:50:00  PM,8.494,,,,
65,12/02/17 07:00:00  PM,8.494,,,,
66,12/02/17 07:10:00  PM,8.469,,,,
67,12/02/17 07:20:00  PM,8.444,,,,
68,12/02/17 07:30:00  PM,8.419,,,,
69,12/02/17 07:40:00  PM,8.419,,,,
70,12/02/17 07:50:00  PM,8.469,,,,
71,12/02/17 08:00:00  PM,8.469,,,,
72,12/02/17 08:10:00  PM,8.444,,,,
73,12/02/17 08:20:00  PM,8.444,,,,
74,12/02/17 08:30:00  PM,8.419,,,,
75,12/02/17 08:40:00  PM,8.419,,,,
76,12/02/17 08:50:00  PM,8.419,,,,
77,12/02/17 09:00:00  PM,8.394,,,,
78,12/02/17 09:10:00  PM,8.419,,,,
79,12/02/17 09:20:00  PM,8.469,,,,
80,12/02/17 09:30:00  PM,8.469,,,,
81,12/02/17 09:40:00  PM,8.444,,,,
82,12/02/17 09:50:00  PM,8.444,,,,
83,12/02/17 10:00:00  PM,8.469,,,,
84,12/02/17 10:10:00  PM,8.469,,,,
85,12/02/17 10:20:00  PM,8.469,,,,
86,12/02/17 10:30:00  PM,8.469,,,,
87,12/02/17 10:40:00  PM,8.494,,,,
88,12/02/17 10:50:00  PM,8.494,,,,
89,12/02/17 11:00:00  PM,8.469,,,,
90,12/02/17 11:10:00  PM,8.444,,,,
91,12/02/17 11:20:00  PM,8.394,,,,
92,12/02/17 11:30:00  PM,8.419,,,,
93,12/02/17 11:40:00  PM,8.444,,,,
94,12/02/17 11:50:00  PM,8.419,,,,
95,12/03/17 12:00:00  AM,8.394,,,,
96,12/03/17 12:10:00  AM,8.419,,,,
97,12/03/17 12:20:00  AM,8.394,,,,
98,12/03/17 12:30:00  AM,8.369,,,,
99,12/03/17 12:40:00  AM,8.369,,,,
100,12/03/17 12:50:00  AM,8.369,,,,
101,12/03/17 01:00:00  AM,8.369,,,,
102,12/03/17 01:10:00  AM,8.369,,,,
103,12/03/17 01:20:00  AM,8.369,,,,
104,12/03/17 01:30:00  AM,8.344,,,,
105,12/03/17 01:40:00  AM,8.344,,,,
106,12/03/17 01:50:00  AM,8.344,,,,
107,12/03/17 02:00:00  AM,8.394,,,,
108,12/03/17 02:10:00  AM,8.394,,,,
109,12/03/17 02:20:00  AM,8.419,,,,
110,12/03/17 02:30:00  AM,8.419,,,,
111,12/03/17 02:40:00  AM,8.419,,,,
112,12/03/17 02:50:00  AM,8.419,,,,
113,12/03/17 03:00:00  AM,8.419,,,,
114,12/03/17 03:10:00  AM,8.419,,,,
115,12/03/17 03:20:00  AM,8.419,,,,
116,12/03/17 03:30:00  AM,8.419,,,,
117,12/03/17 03:40:00  AM,8.419,,,,
118,12/03/17 03:50:00  AM,8.419,,,,
119,12/03/17 04:00:00  AM,8.394,,,,
120,12/03/17 04:10:00  AM,8.419,,,,
121,12/03/17 04:20:00  AM,8.469,,,,
122,12/03/17 04:30:00  AM,8.444,,,,
123,12/03/17 04:40:00  AM,8.469,,,,
124,12/03/17 04:50:00  AM,8.469,,,,
125,12/03/17 05:00:00  AM,8.469,,,,
126,12/03/17 05:10:00  AM,8.444,,,,
127,12/03/17 05:20:00  AM,8.444,,,,
128,12/03/17 05:30:00  AM,8.444,,,,
129,12/03/17 05:40:00  AM,8.469,,,,
130,12/03/17 05:50:00  AM,8.469,,,,
131,12/03/17 06:00:00  AM,8.444,,,,
132,12/03/17 06:10:00  AM,8.444,,,,
133,12/03/17 06:20:00  AM,8.444,,,,
134,12/03/17 06:30:00  AM,8.444,,,,
135,12/03/17 06:40:00  AM,8.444,,,,
136,12/03/17 06:50:00  AM,8.419,,,,
137,12/03/17 07:00:00  AM,8.394,,,,
138,12/03/17 07:10:00  AM,8.419,,,,
139,12/03/17 07:20:00  AM,8.419,,,,
140,12/03/17 07:30:00  AM,8.444,,,,
141,12/03/17 07:40:00  AM,8.419,,,,
142,12/03/17 07:50:00  AM,8.444,,,,
143,12/03/17 08:00:00  AM,8.444,,,,
144,12/03/17 08:10:00  AM,8.444,,,,
145,12/03/17 08:20:00  AM,8.444,,,,
146,12/03/17 08:30:00  AM,8.419,,,,
147,12/03/17 08:40:00  AM,8.419,,,,
148,12/03/17 08:50:00  AM,8.419,,,,
149,12/03/17 09:00:00  AM,8.419,,,,
150,12/03/17 09:10:00  AM,8.444,,,,
151,12/03/17 09:20:00  AM,8.469,,,,
152,12/03/17 09:30:00  AM,8.444,,,,
153,12/03/17 09:40:00  AM,8.469,,,,
154,12/03/17 09:50:00  AM,8.494,,,,
155,12/03/17 10:00:00  AM,8.444,,,,
156,12/03/17 10:10:00  AM,8.469,,,,
157,12/03/17 10:20:00  AM,8.469,,,,
158,12/03/17 10:30:00  AM,8.469,,,,
159,12/03/17 10:40:00  AM,8.469,,,,
160,12/03/17 10:50:00  AM,8.469,,,,
161,12/03/17 11:00:00  AM,8.469,,,,
162,12/03/17 11:10:00  AM,8.444,,,,
163,12/03/17 11:20:00  AM,8.469,,,,
164,12/03/17 11:30:00  AM,8.494,,,,
165,12/03/17 11:40:00  AM,8.494,,,,
166,12/03/17 11:50:00  AM,8.519,,,,
167,12/03/17 12:00:00  PM,8.519,,,,
168,12/03/17 12:10:00  PM,8.519,,,,
169,12/03/17 12:20:00  PM,8.519,,,,
170,12/03/17 12:30:00  PM,8.519,,,,
171,12/03/17 12:40:00  PM,8.519,,,,
172,12/03/17 12:50:00  PM,8.543,,,,
173,12/03/17 01:00:00  PM,8.543,,,,
174,12/03/17 01:10:00  PM,8.568,,,,
175,12/03/17 01:20:00  PM,8.519,,,,
176,12/03/17 01:30:00  PM,8.568,,,,
177,12/03/17 01:40:00  PM,8.543,,,,
178,12/03/17 01:50:00  PM,8.519,,,,
179,12/03/17 02:00:00  PM,8.494,,,,
180,12/03/17 02:10:00  PM,8.519,,,,
181,12/03/17 02:20:00  PM,8.494,,,,
182,12/03/17 02:30:00  PM,8.494,,,,
183,12/03/17 02:40:00  PM,8.469,,,,
184,12/03/17 02:50:00  PM,8.444,,,,
185,12/03/17 03:00:00  PM,8.444,,,,
186,12/03/17 03:10:00  PM,8.469,,,,
187,12/03/17 03:20:00  PM,8.419,,,,
188,12/03/17 03:30:00  PM,8.419,,,,
189,12/03/17 03:40:00  PM,8.469,,,,
190,12/03/17 03:50:00  PM,8.494,,,,
191,12/03/17 04:00:00  PM,8.494,,,,
192,12/03/17 04:10:00  PM,8.519,,,,
193,12/03/17 04:20:00  PM,8.519,,,,
194,12/03/17 04:30:00  PM,8.494,,,,
195,12/03/17 04:40:00  PM,8.469,,,,
196,12/03/17 04:50:00  PM,8.444,,,,
197,12/03/17 05:00:00  PM,8.469,,,,
198,12/03/17 05:10:00  PM,8.444,,,,
199,12/03/17 05:20:00  PM,8.444,,,,
200,12/03/17 05:30:00  PM,8.519,,,,
201,12/03/17 05:40:00  PM,8.494,,,,
202,12/03/17 05:50:00  PM,8.469,,,,
203,12/03/17 06:00:00  PM,8.494,,,,
204,12/03/17 06:10:00  PM,8.494,,,,
205,12/03/17 06:20:00  PM,8.519,,,,
206,12/03/17 06:30:00  PM,8.494,,,,
207,12/03/17 06:40:00  PM,8.494,,,,
208,12/03/17 06:50:00  PM,8.543,,,,
209,12/03/17 07:00:00  PM,8.543,,,,
210,12/03/17 07:10:00  PM,8.543,,,,
211,12/03/17 07:20:00  PM,8.469,,,,
212,12/03/17 07:30:00  PM,8.419,,,,
213,12/03/17 07:40:00  PM,8.394,,,,
214,12/03/17 07:50:00  PM,8.419,,,,
215,12/03/17 08:00:00  PM,8.444,,,,
216,12/03/17 08:10:00  PM,8.469,,,,
217,12/03/17 08:20:00  PM,8.469,,,,
218,12/03/17 08:30:00  PM,8.469,,,,
219,12/03/17 08:40:00  PM,8.469,,,,
220,12/03/17 08:50:00  PM,8.469,,,,
221,12/03/17 09:00:00  PM,8.444,,,,
222,12/03/17 09:10:00  PM,8.494,,,,
223,12/03/17 09:20:00  PM,8.469,,,,
224,12/03/17 09:30:00  PM,8.469,,,,
225,12/03/17 09:40:00  PM,8.444,,,,
226,12/03/17 09:50:00  PM,8.444,,,,
227,12/03/17 10:00:00  PM,8.444,,,,
228,12/03/17 10:10:00  PM,8.494,,,,
229,12/03/17 10:20:00  PM,8.494,,,,
230,12/03/17 10:30:00  PM,8.469,,,,
231,12/03/17 10:40:00  PM,8.519,,,,
232,12/03/17 10:50:00  PM,8.494,,,,
233,12/03/17 11:00:00  PM,8.469,,,,
234,12/03/17 11:10:00  PM,8.494,,,,
235,12/03/17 11:20:00  PM,8.494,,,,
236,12/03/17 11:30:00  PM,8.494,,,,
237,12/03/17 11:40:00  PM,8.519,,,,
238,12/03/17 11:50:00  PM,8.543,,,,
239,12/04/17 12:00:00  AM,8.543,,,,
240,12/04/17 12:10:00  AM,8.519,,,,
241,12/04/17 12:20:00  AM,8.444,,,,
242,12/04/17 12:30:00  AM,8.494,,,,
243,12/04/17 12:40:00  AM,8.494,,,,
244,12/04/17 12:50:00  AM,8.494,,,,
245,12/04/17 01:00:00  AM,8.494,,,,
246,12/04/17 01:10:00  AM,8.494,,,,
247,12/04/17 01:20:00  AM,8.469,,,,
248,12/04/17 01:30:00  AM,8.469,,,,
249,12/04/17 01:40:00  AM,8.419,,,,
250,12/04/17 01:50:00  AM,8.369,,,,
251,12/04/17 02:00:00  AM,8.344,,,,
252,12/04/17 02:10:00  AM,8.369,,,,
253,12/04/17 02:20:00  AM,8.344,,,,
254,12/04/17 02:30:00  AM,8.369,,,,
255,12/04/17 02:40:00  AM,8.394,,,,
256,12/04/17 02:50:00  AM,8.394,,,,
257,12/04/17 03:00:00  AM,8.394,,,,
258,12/04/17 03:10:00  AM,8.419,,,,
259,12/04/17 03:20:00  AM,8.419,,,,
260,12/04/17 03:30:00  AM,8.419,,,,
261,12/04/17 03:40:00  AM,8.419,,,,
262,12/04/17 03:50:00  AM,8.419,,,,
263,12/04/17 04:00:00  AM,8.419,,,,
264,12/04/17 04:10:00  AM,8.394,,,,
265,12/04/17 04:20:00  AM,8.419,,,,
266,12/04/17 04:30:00  AM,8.369,,,,
267,12/04/17 04:40:00  AM,8.394,,,,
268,12/04/17 04:50:00  AM,8.444,,,,
269,12/04/17 05:00:00  AM,8.469,,,,
270,12/04/17 05:10:00  AM,8.494,,,,
271,12/04/17 05:20:00  AM,8.494,,,,
272,12/04/17 05:30:00  AM,8.494,,,,
273,12/04/17 05:40:00  AM,8.494,,,,
274,12/04/17 05:50:00  AM,8.469,,,,
275,12/04/17 06:00:00  AM,8.469,,,,
276,12/04/17 06:10:00  AM,8.469,,,,
277,12/04/17 06:20:00  AM,8.469,,,,
278,12/04/17 06:30:00  AM,8.494,,,,
279,12/04/17 06:40:00  AM,8.469,,,,
280,12/04/17 06:50:00  AM,8.469,,,,
281,12/04/17 07:00:00  AM,8.469,,,,
282,12/04/17 07:10:00  AM,8.369,,,,
283,12/04/17 07:20:00  AM,8.344,,,,
284,12/04/17 07:30:00  AM,8.319,,,,
285,12/04/17 07:40:00  AM,8.344,,,,
286,12/04/17 07:50:00  AM,8.394,,,,
287,12/04/17 08:00:00  AM,8.369,,,,
288,12/04/17 08:10:00  AM,8.419,,,,
289,12/04/17 08:20:00  AM,8.419,,,,
290,12/04/17 08:30:00  AM,8.419,,,,
291,12/04/17 08:40:00  AM,8.419,,,,
292,12/04/17 08:50:00  AM,8.444,,,,
293,12/04/17 09:00:00  AM,8.419,,,,
294,12/04/17 09:10:00  AM,8.444,,,,
295,12/04/17 09:20:00  AM,8.444,,,,
296,12/04/17 09:30:00  AM,8.444,,,,
297,12/04/17 09:40:00  AM,8.469,,,,
298,12/04/17 09:50:00  AM,8.469,,,,
299,12/04/17 10:00:00  AM,8.469,,,,
300,12/04/17 10:10:00  AM,8.444,,,,
301,12/04/17 10:20:00  AM,8.444,,,,
302,12/04/17 10:30:00  AM,8.444,,,,
303,12/04/17 10:40:00  AM,8.469,,,,
304,12/04/17 10:50:00  AM,8.469,,,,
305,12/04/17 11:00:00  AM,8.469,,,,
306,12/04/17 11:10:00  AM,8.469,,,,
307,12/04/17 11:20:00  AM,8.469,,,,
308,12/04/17 11:30:00  AM,8.494,,,,
309,12/04/17 11:40:00  AM,8.494,,,,
310,12/04/17 11:50:00  AM,8.494,,,,
311,12/04/17 12:00:00  PM,8.469,,,,
312,12/04/17 12:10:00  PM,8.469,,,,
313,12/04/17 12:20:00  PM,8.444,,,,
314,12/04/17 12:30:00  PM,8.444,,,,
315,12/04/17 12:40:00  PM,8.469,,,,
316,12/04/17 12:50:00  PM,8.469,,,,
317,12/04/17 01:00:00  PM,8.469,,,,
318,12/04/17 01:10:00  PM,8.469,,,,
319,12/04/17 01:20:00  PM,8.494,,,,
320,12/04/17 01:30:00  PM,8.494,,,,
321,12/04/17 01:40:00  PM,8.494,,,,
322,12/04/17 01:50:00  PM,8.469,,,,
323,12/04/17 02:00:00  PM,8.469,,,,
324,12/04/17 02:10:00  PM,8.469,,,,
325,12/04/17 02:20:00  PM,8.469,,,,
