"Plot Title: 20187021"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187021, SEN S/N: 20187021, LBL: Pruth05)","Coupler Detached (LGR S/N: 20187021, SEN S/N: 20187021)","Coupler Attached (LGR S/N: 20187021, SEN S/N: 20187021)","Stopped (LGR S/N: 20187021, SEN S/N: 20187021)","End Of File (LGR S/N: 20187021, SEN S/N: 20187021)"
1,01/20/19 05:00:00 PM,6.204,Logged,,,
2,01/20/19 05:10:00 PM,7.895,,,,
3,01/20/19 05:20:00 PM,7.995,,,,
4,01/20/19 05:30:00 PM,7.995,,,,
5,01/20/19 05:40:00 PM,7.970,,,,
6,01/20/19 05:50:00 PM,7.945,,,,
7,01/20/19 06:00:00 PM,7.895,,,,
8,01/20/19 06:10:00 PM,7.895,,,,
9,01/20/19 06:20:00 PM,7.970,,,,
10,01/20/19 06:30:00 PM,7.970,,,,
11,01/20/19 06:40:00 PM,7.945,,,,
12,01/20/19 06:50:00 PM,7.970,,,,
13,01/20/19 07:00:00 PM,7.920,,,,
14,01/20/19 07:10:00 PM,7.895,,,,
15,01/20/19 07:20:00 PM,7.945,,,,
16,01/20/19 07:30:00 PM,7.920,,,,
17,01/20/19 07:40:00 PM,7.895,,,,
18,01/20/19 07:50:00 PM,7.920,,,,
19,01/20/19 08:00:00 PM,7.845,,,,
20,01/20/19 08:10:00 PM,7.820,,,,
21,01/20/19 08:20:00 PM,7.820,,,,
22,01/20/19 08:30:00 PM,7.870,,,,
23,01/20/19 08:40:00 PM,7.895,,,,
24,01/20/19 08:50:00 PM,7.870,,,,
25,01/20/19 09:00:00 PM,7.920,,,,
26,01/20/19 09:10:00 PM,7.870,,,,
27,01/20/19 09:20:00 PM,7.820,,,,
28,01/20/19 09:30:00 PM,7.820,,,,
29,01/20/19 09:40:00 PM,7.920,,,,
30,01/20/19 09:50:00 PM,7.845,,,,
31,01/20/19 10:00:00 PM,7.820,,,,
32,01/20/19 10:10:00 PM,7.845,,,,
33,01/20/19 10:20:00 PM,7.870,,,,
34,01/20/19 10:30:00 PM,7.870,,,,
35,01/20/19 10:40:00 PM,7.945,,,,
36,01/20/19 10:50:00 PM,7.945,,,,
37,01/20/19 11:00:00 PM,7.920,,,,
38,01/20/19 11:10:00 PM,7.995,,,,
39,01/20/19 11:20:00 PM,8.020,,,,
40,01/20/19 11:30:00 PM,7.970,,,,
41,01/20/19 11:40:00 PM,7.970,,,,
42,01/20/19 11:50:00 PM,7.970,,,,
43,01/21/19 12:00:00 AM,7.970,,,,
44,01/21/19 12:10:00 AM,7.945,,,,
45,01/21/19 12:20:00 AM,7.945,,,,
46,01/21/19 12:30:00 AM,7.920,,,,
47,01/21/19 12:40:00 AM,7.945,,,,
48,01/21/19 12:50:00 AM,7.945,,,,
49,01/21/19 01:00:00 AM,7.945,,,,
50,01/21/19 01:10:00 AM,7.995,,,,
51,01/21/19 01:20:00 AM,7.995,,,,
52,01/21/19 01:30:00 AM,7.995,,,,
53,01/21/19 01:40:00 AM,8.045,,,,
54,01/21/19 01:50:00 AM,8.045,,,,
55,01/21/19 02:00:00 AM,8.045,,,,
56,01/21/19 02:10:00 AM,8.020,,,,
57,01/21/19 02:20:00 AM,7.970,,,,
58,01/21/19 02:30:00 AM,7.995,,,,
59,01/21/19 02:40:00 AM,8.020,,,,
60,01/21/19 02:50:00 AM,8.020,,,,
61,01/21/19 03:00:00 AM,8.070,,,,
62,01/21/19 03:10:00 AM,8.070,,,,
63,01/21/19 03:20:00 AM,8.095,,,,
64,01/21/19 03:30:00 AM,8.095,,,,
65,01/21/19 03:40:00 AM,8.095,,,,
66,01/21/19 03:50:00 AM,8.095,,,,
67,01/21/19 04:00:00 AM,8.070,,,,
68,01/21/19 04:10:00 AM,8.070,,,,
69,01/21/19 04:20:00 AM,8.070,,,,
70,01/21/19 04:30:00 AM,8.070,,,,
71,01/21/19 04:40:00 AM,7.995,,,,
72,01/21/19 04:50:00 AM,7.995,,,,
73,01/21/19 05:00:00 AM,7.970,,,,
74,01/21/19 05:10:00 AM,8.020,,,,
75,01/21/19 05:20:00 AM,7.995,,,,
76,01/21/19 05:30:00 AM,7.970,,,,
77,01/21/19 05:40:00 AM,7.995,,,,
78,01/21/19 05:50:00 AM,7.995,,,,
79,01/21/19 06:00:00 AM,7.995,,,,
80,01/21/19 06:10:00 AM,7.995,,,,
81,01/21/19 06:20:00 AM,7.995,,,,
82,01/21/19 06:30:00 AM,8.020,,,,
83,01/21/19 06:40:00 AM,8.020,,,,
84,01/21/19 06:50:00 AM,8.045,,,,
85,01/21/19 07:00:00 AM,8.020,,,,
86,01/21/19 07:10:00 AM,8.070,,,,
87,01/21/19 07:20:00 AM,8.070,,,,
88,01/21/19 07:30:00 AM,8.045,,,,
89,01/21/19 07:40:00 AM,8.020,,,,
90,01/21/19 07:50:00 AM,8.020,,,,
91,01/21/19 08:00:00 AM,8.020,,,,
92,01/21/19 08:10:00 AM,8.020,,,,
93,01/21/19 08:20:00 AM,8.020,,,,
94,01/21/19 08:30:00 AM,8.045,,,,
95,01/21/19 08:40:00 AM,8.045,,,,
96,01/21/19 08:50:00 AM,8.020,,,,
97,01/21/19 09:00:00 AM,8.020,,,,
98,01/21/19 09:10:00 AM,8.045,,,,
99,01/21/19 09:20:00 AM,8.020,,,,
100,01/21/19 09:30:00 AM,8.020,,,,
101,01/21/19 09:40:00 AM,8.045,,,,
102,01/21/19 09:50:00 AM,8.045,,,,
103,01/21/19 10:00:00 AM,8.020,,,,
104,01/21/19 10:10:00 AM,8.095,,,,
105,01/21/19 10:20:00 AM,8.070,,,,
106,01/21/19 10:30:00 AM,8.070,,,,
107,01/21/19 10:40:00 AM,7.995,,,,
108,01/21/19 10:50:00 AM,7.970,,,,
109,01/21/19 11:00:00 AM,7.970,,,,
110,01/21/19 11:10:00 AM,7.970,,,,
111,01/21/19 11:20:00 AM,7.970,,,,
112,01/21/19 11:30:00 AM,7.945,,,,
113,01/21/19 11:40:00 AM,8.020,,,,
114,01/21/19 11:50:00 AM,8.020,,,,
115,01/21/19 12:00:00 PM,7.995,,,,
116,01/21/19 12:10:00 PM,8.020,,,,
117,01/21/19 12:20:00 PM,8.020,,,,
118,01/21/19 12:30:00 PM,8.020,,,,
119,01/21/19 12:40:00 PM,7.970,,,,
120,01/21/19 12:50:00 PM,7.970,,,,
121,01/21/19 01:00:00 PM,7.995,,,,
122,01/21/19 01:10:00 PM,7.945,,,,
