"Plot Title: 20187020"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187020, SEN S/N: 20187020, LBL: Pruth04)","Coupler Detached (LGR S/N: 20187020, SEN S/N: 20187020)","Coupler Attached (LGR S/N: 20187020, SEN S/N: 20187020)","Stopped (LGR S/N: 20187020, SEN S/N: 20187020)","End Of File (LGR S/N: 20187020, SEN S/N: 20187020)"
1,01/20/19 05:00:00 PM,5.847,Logged,,,
2,01/20/19 05:10:00 PM,7.820,,,,
3,01/20/19 05:20:00 PM,7.920,,,,
4,01/20/19 05:30:00 PM,7.895,,,,
5,01/20/19 05:40:00 PM,7.870,,,,
6,01/20/19 05:50:00 PM,7.870,,,,
7,01/20/19 06:00:00 PM,7.845,,,,
8,01/20/19 06:10:00 PM,7.820,,,,
9,01/20/19 06:20:00 PM,7.845,,,,
10,01/20/19 06:30:00 PM,7.845,,,,
11,01/20/19 06:40:00 PM,7.845,,,,
12,01/20/19 06:50:00 PM,7.770,,,,
13,01/20/19 07:00:00 PM,7.795,,,,
14,01/20/19 07:10:00 PM,7.720,,,,
15,01/20/19 07:20:00 PM,7.795,,,,
16,01/20/19 07:30:00 PM,7.795,,,,
17,01/20/19 07:40:00 PM,7.695,,,,
18,01/20/19 07:50:00 PM,7.720,,,,
19,01/20/19 08:00:00 PM,7.745,,,,
20,01/20/19 08:10:00 PM,7.770,,,,
21,01/20/19 08:20:00 PM,7.720,,,,
22,01/20/19 08:30:00 PM,7.745,,,,
23,01/20/19 08:40:00 PM,7.720,,,,
24,01/20/19 08:50:00 PM,7.720,,,,
25,01/20/19 09:00:00 PM,7.770,,,,
26,01/20/19 09:10:00 PM,7.770,,,,
27,01/20/19 09:20:00 PM,7.770,,,,
28,01/20/19 09:30:00 PM,7.795,,,,
29,01/20/19 09:40:00 PM,7.820,,,,
30,01/20/19 09:50:00 PM,7.795,,,,
31,01/20/19 10:00:00 PM,7.795,,,,
32,01/20/19 10:10:00 PM,7.795,,,,
33,01/20/19 10:20:00 PM,7.820,,,,
34,01/20/19 10:30:00 PM,7.845,,,,
35,01/20/19 10:40:00 PM,7.870,,,,
36,01/20/19 10:50:00 PM,7.845,,,,
37,01/20/19 11:00:00 PM,7.870,,,,
38,01/20/19 11:10:00 PM,7.945,,,,
39,01/20/19 11:20:00 PM,7.970,,,,
40,01/20/19 11:30:00 PM,7.945,,,,
