"Plot Title: 20187025"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187025, SEN S/N: 20187025, LBL: Pruth09)","Coupler Detached (LGR S/N: 20187025)","Coupler Attached (LGR S/N: 20187025)","Stopped (LGR S/N: 20187025)","End Of File (LGR S/N: 20187025)"
1,08/31/20 04:07:35 PM,18.794,Logged,,,
2,08/31/20 04:17:35 PM,19.080,,,,
3,08/31/20 04:27:35 PM,17.938,,,,
4,08/31/20 04:37:35 PM,16.939,,,,
5,08/31/20 04:47:35 PM,16.725,,,,
6,08/31/20 04:57:35 PM,16.511,,,,
7,08/31/20 05:07:35 PM,15.963,,,,
8,08/31/20 05:17:35 PM,15.772,,,,
9,08/31/20 05:27:35 PM,15.915,,,,
10,08/31/20 05:37:35 PM,15.605,,,,
11,08/31/20 05:47:35 PM,15.318,,,,
12,08/31/20 05:57:35 PM,15.270,,,,
13,08/31/20 06:07:35 PM,15.414,,,,
14,08/31/20 06:17:35 PM,15.294,,,,
15,08/31/20 06:27:35 PM,15.031,,,,
16,08/31/20 06:37:35 PM,14.912,,,,
17,08/31/20 06:47:35 PM,14.936,,,,
18,08/31/20 06:57:35 PM,14.936,,,,
19,08/31/20 07:07:35 PM,14.840,,,,
20,08/31/20 07:17:35 PM,14.745,,,,
21,08/31/20 07:27:35 PM,14.792,,,,
22,08/31/20 07:37:35 PM,14.816,,,,
23,08/31/20 07:47:35 PM,14.768,,,,
24,08/31/20 07:57:35 PM,14.745,,,,
25,08/31/20 08:07:35 PM,14.745,,,,
26,08/31/20 08:17:35 PM,14.745,,,,
27,08/31/20 08:27:35 PM,14.745,,,,
28,08/31/20 08:37:35 PM,14.745,,,,
29,08/31/20 08:47:35 PM,14.816,,,,
30,08/31/20 08:57:35 PM,14.888,,,,
31,08/31/20 09:07:35 PM,14.960,,,,
32,08/31/20 09:17:35 PM,14.984,,,,
33,08/31/20 09:27:35 PM,15.008,,,,
34,08/31/20 09:37:35 PM,14.984,,,,
35,08/31/20 09:47:35 PM,14.984,,,,
36,08/31/20 09:57:35 PM,14.984,,,,
37,08/31/20 10:07:35 PM,14.960,,,,
38,08/31/20 10:17:35 PM,14.960,,,,
39,08/31/20 10:27:35 PM,14.960,,,,
40,08/31/20 10:37:35 PM,14.984,,,,
41,08/31/20 10:47:35 PM,14.960,,,,
42,08/31/20 10:57:35 PM,14.936,,,,
43,08/31/20 11:07:35 PM,14.912,,,,
44,08/31/20 11:17:35 PM,14.912,,,,
45,08/31/20 11:27:35 PM,14.936,,,,
46,08/31/20 11:37:35 PM,14.936,,,,
47,08/31/20 11:47:35 PM,14.912,,,,
48,08/31/20 11:57:35 PM,14.936,,,,
49,09/01/20 12:07:35 AM,14.888,,,,
50,09/01/20 12:17:35 AM,14.864,,,,
51,09/01/20 12:27:35 AM,14.864,,,,
52,09/01/20 12:37:35 AM,14.840,,,,
53,09/01/20 12:47:35 AM,14.816,,,,
54,09/01/20 12:57:35 AM,14.792,,,,
55,09/01/20 01:07:35 AM,14.792,,,,
56,09/01/20 01:17:35 AM,14.792,,,,
57,09/01/20 01:27:35 AM,14.745,,,,
58,09/01/20 01:37:35 AM,14.768,,,,
59,09/01/20 01:47:35 AM,14.768,,,,
60,09/01/20 01:57:35 AM,14.745,,,,
61,09/01/20 02:07:35 AM,14.745,,,,
62,09/01/20 02:17:35 AM,14.745,,,,
63,09/01/20 02:27:35 AM,14.745,,,,
64,09/01/20 02:37:35 AM,14.768,,,,
65,09/01/20 02:47:35 AM,14.792,,,,
66,09/01/20 02:57:35 AM,14.792,,,,
67,09/01/20 03:07:35 AM,14.840,,,,
68,09/01/20 03:17:35 AM,14.840,,,,
69,09/01/20 03:27:35 AM,14.840,,,,
70,09/01/20 03:37:35 AM,14.840,,,,
71,09/01/20 03:47:35 AM,14.840,,,,
72,09/01/20 03:57:35 AM,14.840,,,,
73,09/01/20 04:07:35 AM,14.840,,,,
74,09/01/20 04:17:35 AM,14.840,,,,
75,09/01/20 04:27:35 AM,14.816,,,,
76,09/01/20 04:37:35 AM,14.840,,,,
77,09/01/20 04:47:35 AM,14.840,,,,
78,09/01/20 04:57:35 AM,14.816,,,,
79,09/01/20 05:07:35 AM,14.840,,,,
80,09/01/20 05:17:35 AM,14.840,,,,
81,09/01/20 05:27:35 AM,14.840,,,,
82,09/01/20 05:37:35 AM,14.864,,,,
83,09/01/20 05:47:35 AM,14.936,,,,
84,09/01/20 05:57:35 AM,14.960,,,,
85,09/01/20 06:07:35 AM,15.008,,,,
86,09/01/20 06:17:35 AM,15.031,,,,
87,09/01/20 06:27:35 AM,15.055,,,,
88,09/01/20 06:37:35 AM,15.103,,,,
89,09/01/20 06:47:35 AM,15.127,,,,
90,09/01/20 06:57:35 AM,15.175,,,,
91,09/01/20 07:07:35 AM,15.223,,,,
92,09/01/20 07:17:35 AM,15.270,,,,
93,09/01/20 07:27:35 AM,15.342,,,,
94,09/01/20 07:37:35 AM,15.461,,,,
95,09/01/20 07:47:35 AM,15.533,,,,
96,09/01/20 07:57:35 AM,15.509,,,,
97,09/01/20 08:07:35 AM,15.629,,,,
98,09/01/20 08:17:35 AM,15.700,,,,
99,09/01/20 08:27:35 AM,15.629,,,,
100,09/01/20 08:37:35 AM,15.581,,,,
101,09/01/20 08:47:35 AM,15.629,,,,
102,09/01/20 08:57:35 AM,15.676,,,,
103,09/01/20 09:07:35 AM,15.676,,,,
104,09/01/20 09:17:35 AM,15.676,,,,
105,09/01/20 09:27:35 AM,15.819,,,,
106,09/01/20 09:37:35 AM,15.796,,,,
107,09/01/20 09:47:35 AM,15.772,,,,
108,09/01/20 09:57:35 AM,15.843,,,,
109,09/01/20 10:07:35 AM,16.129,,,,
110,09/01/20 10:17:35 AM,16.201,,,,
111,09/01/20 10:27:35 AM,16.272,,,,
112,09/01/20 10:37:35 AM,16.129,,,,
113,09/01/20 10:47:35 AM,16.058,,,,
114,09/01/20 10:57:35 AM,16.034,,,,
115,09/01/20 11:07:35 AM,16.129,,,,
116,09/01/20 11:17:35 AM,16.201,,,,
117,09/01/20 11:27:35 AM,16.034,,,,
118,09/01/20 11:37:35 AM,16.058,,,,
119,09/01/20 11:47:35 AM,16.129,,,,
120,09/01/20 11:57:35 AM,16.249,,,,
121,09/01/20 12:07:35 PM,16.320,,,,
122,09/01/20 12:17:35 PM,16.272,,,,
123,09/01/20 12:27:35 PM,16.368,,,,
124,09/01/20 12:37:35 PM,16.558,,,,
125,09/01/20 12:47:35 PM,16.320,,,,
126,09/01/20 12:57:35 PM,16.511,,,,
127,09/01/20 01:07:35 PM,16.558,,,,
128,09/01/20 01:17:35 PM,16.558,,,,
129,09/01/20 01:27:35 PM,16.439,,,,
130,09/01/20 01:37:35 PM,16.368,,,,
131,09/01/20 01:47:35 PM,16.249,,,,
132,09/01/20 01:57:35 PM,16.153,,,,
133,09/01/20 02:07:35 PM,16.177,,,,
134,09/01/20 02:17:35 PM,16.201,,,,
135,09/01/20 02:27:35 PM,16.201,,,,
136,09/01/20 02:37:35 PM,16.129,,,,
137,09/01/20 02:47:35 PM,16.082,,,,
138,09/01/20 02:57:35 PM,16.106,,,,
139,09/01/20 03:07:35 PM,16.058,,,,
140,09/01/20 03:17:35 PM,16.082,,,,
141,09/01/20 03:27:35 PM,16.058,,,,
142,09/01/20 03:37:35 PM,16.010,,,,
143,09/01/20 03:47:35 PM,15.891,,,,
144,09/01/20 03:57:35 PM,15.700,,,,
145,09/01/20 04:07:35 PM,15.700,,,,
146,09/01/20 04:17:35 PM,15.748,,,,
147,09/01/20 04:27:35 PM,15.700,,,,
148,09/01/20 04:37:35 PM,15.700,,,,
149,09/01/20 04:47:35 PM,15.724,,,,
150,09/01/20 04:57:35 PM,15.748,,,,
151,09/01/20 05:07:35 PM,15.748,,,,
152,09/01/20 05:17:35 PM,15.724,,,,
153,09/01/20 05:27:35 PM,15.700,,,,
154,09/01/20 05:37:35 PM,15.676,,,,
155,09/01/20 05:47:35 PM,15.652,,,,
156,09/01/20 05:57:35 PM,15.629,,,,
157,09/01/20 06:07:35 PM,15.605,,,,
158,09/01/20 06:17:35 PM,15.581,,,,
159,09/01/20 06:27:35 PM,15.509,,,,
160,09/01/20 06:37:35 PM,15.485,,,,
161,09/01/20 06:47:35 PM,15.485,,,,
162,09/01/20 06:57:35 PM,15.461,,,,
163,09/01/20 07:07:35 PM,15.414,,,,
