"Plot Title: 20187017"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187017, SEN S/N: 20187017, LBL: Pruth01)","Coupler Detached (LGR S/N: 20187017)","Coupler Attached (LGR S/N: 20187017)","Stopped (LGR S/N: 20187017)","End Of File (LGR S/N: 20187017)"
1,03/17/18 02:10:00 PM,11.832,Logged,,,
2,03/17/18 02:20:00 PM,8.344,,,,
3,03/17/18 02:30:00 PM,7.469,,,,
4,03/17/18 02:40:00 PM,7.393,,,,
5,03/17/18 02:50:00 PM,7.393,,,,
6,03/17/18 03:00:00 PM,7.444,,,,
7,03/17/18 03:10:00 PM,7.368,,,,
8,03/17/18 03:20:00 PM,7.368,,,,
9,03/17/18 03:30:00 PM,7.343,,,,
10,03/17/18 03:40:00 PM,7.293,,,,
11,03/17/18 03:50:00 PM,7.293,,,,
12,03/17/18 04:00:00 PM,7.242,,,,
13,03/17/18 04:10:00 PM,7.293,,,,
14,03/17/18 04:20:00 PM,7.192,,,,
15,03/17/18 04:30:00 PM,7.116,,,,
16,03/17/18 04:40:00 PM,7.091,,,,
17,03/17/18 04:50:00 PM,7.091,,,,
18,03/17/18 05:00:00 PM,7.167,,,,
19,03/17/18 05:10:00 PM,7.142,,,,
20,03/17/18 05:20:00 PM,7.142,,,,
21,03/17/18 05:30:00 PM,7.142,,,,
22,03/17/18 05:40:00 PM,7.116,,,,
23,03/17/18 05:50:00 PM,7.116,,,,
24,03/17/18 06:00:00 PM,7.091,,,,
25,03/17/18 06:10:00 PM,7.142,,,,
26,03/17/18 06:20:00 PM,7.091,,,,
27,03/17/18 06:30:00 PM,7.066,,,,
28,03/17/18 06:40:00 PM,7.066,,,,
29,03/17/18 06:50:00 PM,7.066,,,,
30,03/17/18 07:00:00 PM,6.990,,,,
31,03/17/18 07:10:00 PM,7.015,,,,
32,03/17/18 07:20:00 PM,6.990,,,,
33,03/17/18 07:30:00 PM,7.015,,,,
34,03/17/18 07:40:00 PM,6.990,,,,
35,03/17/18 07:50:00 PM,6.965,,,,
36,03/17/18 08:00:00 PM,7.015,,,,
37,03/17/18 08:10:00 PM,6.889,,,,
38,03/17/18 08:20:00 PM,6.889,,,,
39,03/17/18 08:30:00 PM,6.864,,,,
40,03/17/18 08:40:00 PM,6.864,,,,
41,03/17/18 08:50:00 PM,6.864,,,,
42,03/17/18 09:00:00 PM,6.914,,,,
43,03/17/18 09:10:00 PM,6.940,,,,
44,03/17/18 09:20:00 PM,6.940,,,,
45,03/17/18 09:30:00 PM,6.940,,,,
46,03/17/18 09:40:00 PM,6.889,,,,
47,03/17/18 09:50:00 PM,6.914,,,,
48,03/17/18 10:00:00 PM,6.864,,,,
49,03/17/18 10:10:00 PM,6.940,,,,
50,03/17/18 10:20:00 PM,6.889,,,,
51,03/17/18 10:30:00 PM,6.839,,,,
52,03/17/18 10:40:00 PM,6.839,,,,
53,03/17/18 10:50:00 PM,6.788,,,,
54,03/17/18 11:00:00 PM,6.864,,,,
55,03/17/18 11:10:00 PM,6.839,,,,
56,03/17/18 11:20:00 PM,6.839,,,,
57,03/17/18 11:30:00 PM,6.712,,,,
58,03/17/18 11:40:00 PM,6.864,,,,
59,03/17/18 11:50:00 PM,6.889,,,,
60,03/18/18 12:00:00 AM,6.788,,,,
61,03/18/18 12:10:00 AM,6.763,,,,
62,03/18/18 12:20:00 AM,6.763,,,,
63,03/18/18 12:30:00 AM,6.661,,,,
64,03/18/18 12:40:00 AM,6.585,,,,
65,03/18/18 12:50:00 AM,6.788,,,,
66,03/18/18 01:00:00 AM,6.813,,,,
67,03/18/18 01:10:00 AM,6.839,,,,
68,03/18/18 01:20:00 AM,6.813,,,,
69,03/18/18 01:30:00 AM,6.687,,,,
70,03/18/18 01:40:00 AM,6.737,,,,
71,03/18/18 01:50:00 AM,6.813,,,,
72,03/18/18 02:00:00 AM,6.839,,,,
73,03/18/18 02:10:00 AM,6.839,,,,
74,03/18/18 02:20:00 AM,6.737,,,,
75,03/18/18 02:30:00 AM,6.737,,,,
76,03/18/18 02:40:00 AM,6.889,,,,
77,03/18/18 02:50:00 AM,6.864,,,,
78,03/18/18 03:00:00 AM,6.889,,,,
79,03/18/18 03:10:00 AM,6.839,,,,
80,03/18/18 03:20:00 AM,6.813,,,,
81,03/18/18 03:30:00 AM,6.763,,,,
82,03/18/18 03:40:00 AM,6.788,,,,
83,03/18/18 03:50:00 AM,6.788,,,,
84,03/18/18 04:00:00 AM,6.737,,,,
85,03/18/18 04:10:00 AM,6.712,,,,
86,03/18/18 04:20:00 AM,6.585,,,,
87,03/18/18 04:30:00 AM,6.585,,,,
88,03/18/18 04:40:00 AM,6.661,,,,
89,03/18/18 04:50:00 AM,6.712,,,,
90,03/18/18 05:00:00 AM,6.737,,,,
91,03/18/18 05:10:00 AM,6.737,,,,
92,03/18/18 05:20:00 AM,6.763,,,,
93,03/18/18 05:30:00 AM,6.763,,,,
94,03/18/18 05:40:00 AM,6.813,,,,
95,03/18/18 05:50:00 AM,6.864,,,,
96,03/18/18 06:00:00 AM,6.864,,,,
97,03/18/18 06:10:00 AM,6.864,,,,
98,03/18/18 06:20:00 AM,6.864,,,,
99,03/18/18 06:30:00 AM,6.864,,,,
100,03/18/18 06:40:00 AM,6.661,,,,
101,03/18/18 06:50:00 AM,6.611,,,,
