"Plot Title: 20187027"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187027, SEN S/N: 20187027, LBL: Pruth11)","Coupler Detached (LGR S/N: 20187027)","Coupler Attached (LGR S/N: 20187027)","Stopped (LGR S/N: 20187027)","End Of File (LGR S/N: 20187027)"
1,03/17/18 02:20:00 PM,6.965,Logged,,,
2,03/17/18 02:30:00 PM,7.469,,,,
3,03/17/18 02:40:00 PM,7.469,,,,
4,03/17/18 02:50:00 PM,7.494,,,,
5,03/17/18 03:00:00 PM,7.494,,,,
6,03/17/18 03:10:00 PM,7.494,,,,
7,03/17/18 03:20:00 PM,7.494,,,,
8,03/17/18 03:30:00 PM,7.494,,,,
9,03/17/18 03:40:00 PM,7.444,,,,
10,03/17/18 03:50:00 PM,7.419,,,,
11,03/17/18 04:00:00 PM,7.419,,,,
12,03/17/18 04:10:00 PM,7.393,,,,
13,03/17/18 04:20:00 PM,7.393,,,,
14,03/17/18 04:30:00 PM,7.343,,,,
15,03/17/18 04:40:00 PM,7.343,,,,
16,03/17/18 04:50:00 PM,7.343,,,,
17,03/17/18 05:00:00 PM,7.368,,,,
18,03/17/18 05:10:00 PM,7.368,,,,
19,03/17/18 05:20:00 PM,7.393,,,,
20,03/17/18 05:30:00 PM,7.393,,,,
21,03/17/18 05:40:00 PM,7.393,,,,
22,03/17/18 05:50:00 PM,7.393,,,,
23,03/17/18 06:00:00 PM,7.343,,,,
24,03/17/18 06:10:00 PM,7.343,,,,
25,03/17/18 06:20:00 PM,7.318,,,,
26,03/17/18 06:30:00 PM,7.293,,,,
27,03/17/18 06:40:00 PM,7.268,,,,
28,03/17/18 06:50:00 PM,7.217,,,,
29,03/17/18 07:00:00 PM,7.167,,,,
30,03/17/18 07:10:00 PM,7.167,,,,
31,03/17/18 07:20:00 PM,7.116,,,,
32,03/17/18 07:30:00 PM,7.066,,,,
33,03/17/18 07:40:00 PM,7.041,,,,
34,03/17/18 07:50:00 PM,7.041,,,,
35,03/17/18 08:00:00 PM,7.041,,,,
36,03/17/18 08:10:00 PM,7.015,,,,
37,03/17/18 08:20:00 PM,7.116,,,,
38,03/17/18 08:30:00 PM,7.066,,,,
39,03/17/18 08:40:00 PM,6.990,,,,
40,03/17/18 08:50:00 PM,6.990,,,,
41,03/17/18 09:00:00 PM,7.015,,,,
42,03/17/18 09:10:00 PM,6.965,,,,
43,03/17/18 09:20:00 PM,6.965,,,,
44,03/17/18 09:30:00 PM,6.940,,,,
45,03/17/18 09:40:00 PM,6.914,,,,
46,03/17/18 09:50:00 PM,6.864,,,,
47,03/17/18 10:00:00 PM,6.813,,,,
48,03/17/18 10:10:00 PM,6.813,,,,
49,03/17/18 10:20:00 PM,6.864,,,,
50,03/17/18 10:30:00 PM,6.839,,,,
51,03/17/18 10:40:00 PM,6.839,,,,
52,03/17/18 10:50:00 PM,6.839,,,,
53,03/17/18 11:00:00 PM,6.813,,,,
54,03/17/18 11:10:00 PM,6.813,,,,
55,03/17/18 11:20:00 PM,6.864,,,,
56,03/17/18 11:30:00 PM,6.864,,,,
57,03/17/18 11:40:00 PM,6.889,,,,
58,03/17/18 11:50:00 PM,6.889,,,,
59,03/18/18 12:00:00 AM,6.889,,,,
60,03/18/18 12:10:00 AM,6.914,,,,
61,03/18/18 12:20:00 AM,6.940,,,,
62,03/18/18 12:30:00 AM,7.116,,,,
63,03/18/18 12:40:00 AM,7.142,,,,
64,03/18/18 12:50:00 AM,7.167,,,,
65,03/18/18 01:00:00 AM,7.167,,,,
66,03/18/18 01:10:00 AM,7.217,,,,
67,03/18/18 01:20:00 AM,7.318,,,,
68,03/18/18 01:30:00 AM,7.393,,,,
69,03/18/18 01:40:00 AM,7.444,,,,
70,03/18/18 01:50:00 AM,7.419,,,,
71,03/18/18 02:00:00 AM,7.393,,,,
72,03/18/18 02:10:00 AM,7.368,,,,
73,03/18/18 02:20:00 AM,7.393,,,,
74,03/18/18 02:30:00 AM,7.419,,,,
75,03/18/18 02:40:00 AM,7.469,,,,
76,03/18/18 02:50:00 AM,7.494,,,,
77,03/18/18 03:00:00 AM,7.519,,,,
78,03/18/18 03:10:00 AM,7.519,,,,
79,03/18/18 03:20:00 AM,7.519,,,,
80,03/18/18 03:30:00 AM,7.519,,,,
81,03/18/18 03:40:00 AM,7.494,,,,
82,03/18/18 03:50:00 AM,7.494,,,,
83,03/18/18 04:00:00 AM,7.519,,,,
84,03/18/18 04:10:00 AM,7.519,,,,
85,03/18/18 04:20:00 AM,7.519,,,,
86,03/18/18 04:30:00 AM,7.494,,,,
87,03/18/18 04:40:00 AM,7.519,,,,
88,03/18/18 04:50:00 AM,7.494,,,,
