"Plot Title: 20187026"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187026, SEN S/N: 20187026, LBL: Pruth10)","Coupler Detached (LGR S/N: 20187026, SEN S/N: 20187026)","Coupler Attached (LGR S/N: 20187026, SEN S/N: 20187026)","Stopped (LGR S/N: 20187026, SEN S/N: 20187026)","End Of File (LGR S/N: 20187026, SEN S/N: 20187026)"
1,05/15/19 02:20:00 PM,11.710,Logged,,,
2,05/15/19 02:30:00 PM,8.245,,,,
3,05/15/19 02:40:00 PM,8.195,,,,
4,05/15/19 02:50:00 PM,8.195,,,,
5,05/15/19 03:00:00 PM,8.195,,,,
6,05/15/19 03:10:00 PM,8.195,,,,
7,05/15/19 03:20:00 PM,8.195,,,,
8,05/15/19 03:30:00 PM,8.195,,,,
9,05/15/19 03:40:00 PM,8.195,,,,
10,05/15/19 03:50:00 PM,8.195,,,,
11,05/15/19 04:00:00 PM,8.195,,,,
12,05/15/19 04:10:00 PM,8.195,,,,
13,05/15/19 04:20:00 PM,8.195,,,,
14,05/15/19 04:30:00 PM,8.195,,,,
15,05/15/19 04:40:00 PM,8.195,,,,
16,05/15/19 04:50:00 PM,8.195,,,,
17,05/15/19 05:00:00 PM,8.195,,,,
18,05/15/19 05:10:00 PM,8.170,,,,
19,05/15/19 05:20:00 PM,8.195,,,,
20,05/15/19 05:30:00 PM,8.195,,,,
21,05/15/19 05:40:00 PM,8.195,,,,
22,05/15/19 05:50:00 PM,8.195,,,,
23,05/15/19 06:00:00 PM,8.195,,,,
24,05/15/19 06:10:00 PM,8.195,,,,
25,05/15/19 06:20:00 PM,8.195,,,,
26,05/15/19 06:30:00 PM,8.220,,,,
27,05/15/19 06:40:00 PM,8.220,,,,
28,05/15/19 06:50:00 PM,8.245,,,,
29,05/15/19 07:00:00 PM,8.270,,,,
30,05/15/19 07:10:00 PM,8.295,,,,
31,05/15/19 07:20:00 PM,8.344,,,,
32,05/15/19 07:30:00 PM,8.369,,,,
33,05/15/19 07:40:00 PM,8.394,,,,
34,05/15/19 07:50:00 PM,8.419,,,,
35,05/15/19 08:00:00 PM,8.419,,,,
36,05/15/19 08:10:00 PM,8.469,,,,
37,05/15/19 08:20:00 PM,8.494,,,,
38,05/15/19 08:30:00 PM,8.494,,,,
39,05/15/19 08:40:00 PM,8.519,,,,
40,05/15/19 08:50:00 PM,8.519,,,,
41,05/15/19 09:00:00 PM,8.519,,,,
42,05/15/19 09:10:00 PM,8.519,,,,
43,05/15/19 09:20:00 PM,8.543,,,,
44,05/15/19 09:30:00 PM,8.369,,,,
45,05/15/19 09:40:00 PM,8.319,,,,
46,05/15/19 09:50:00 PM,8.369,,,,
47,05/15/19 10:00:00 PM,8.369,,,,
48,05/15/19 10:10:00 PM,8.394,,,,
49,05/15/19 10:20:00 PM,8.419,,,,
50,05/15/19 10:30:00 PM,8.394,,,,
51,05/15/19 10:40:00 PM,8.394,,,,
52,05/15/19 10:50:00 PM,8.369,,,,
